user_id,year,month,txn_count,spend
usr_00242,2023,8,8,797.41
usr_00242,2023,9,16,1277.43
usr_00242,2023,10,7,309.11
usr_00242,2023,11,10,215.23
usr_00242,2023,12,19,377.14
usr_00242,2024,1,6,1299.6
usr_00242,2024,2,6,1019.83
usr_00242,2024,3,12,1445.46
usr_00242,2024,4,7,687.77
usr_00242,2024,5,5,1599.31
usr_00242,2024,6,13,989.01
usr_00243,2023,1,18,1637.71
usr_00243,2023,2,9,944.59
usr_00243,2023,3,18,638.04
usr_00243,2023,4,19,1263.95
usr_00243,2023,5,5,1837.77
usr_00243,2023,6,19,771.05
usr_00243,2023,7,15,1357.2
usr_00243,2023,8,5,1056.49
usr_00243,2023,9,17,1675.55
usr_00243,2023,10,9,827.31
usr_00243,2023,11,10,1249.38
usr_00243,2023,12,18,1958.8
usr_00243,2024,1,11,1129.5
usr_00243,2024,2,12,910.88
usr_00243,2024,3,10,1186.29
usr_00243,2024,4,8,1501.23
usr_00243,2024,5,10,885.19
usr_00243,2024,6,6,1310.55
usr_00244,2023,1,10,1379.64
usr_00244,2023,2,6,1015.45
usr_00244,2023,3,12,1494.66
usr_00244,2023,4,15,1723.27
usr_00244,2023,5,16,874.65
usr_00244,2023,6,16,1485.82
usr_00244,2023,7,9,1247.25
usr_00244,2023,8,7,1199.94
usr_00244,2023,9,14,1590.85
usr_00244,2023,10,19,1200.28
usr_00244,2023,11,7,484.58
usr_00244,2023,12,12,1395.19
usr_00244,2024,1,11,1087.53
usr_00244,2024,2,17,1792.95
usr_00244,2024,3,10,1591.09
usr_00244,2024,4,16,1910.1
usr_00244,2024,5,12,963.86
usr_00244,2024,6,17,502.29
usr_00245,2023,1,16,808.55
usr_00245,2023,2,6,1103.25
usr_00245,2023,3,6,546.07
usr_00245,2023,4,16,542.17
usr_00245,2023,5,14,422.31
usr_00245,2023,6,5,1384.83
usr_00245,2023,7,19,1885.61
usr_00245,2023,8,9,260.12
usr_00245,2023,9,12,1233.87
usr_00245,2023,10,10,226.96
usr_00245,2023,11,13,1750.24
usr_00245,2023,12,15,1540.44
usr_00245,2024,1,14,1089.06
usr_00245,2024,2,13,663.45
usr_00245,2024,3,14,1952.76
usr_00245,2024,4,9,492.19
usr_00245,2024,5,11,300.65
usr_00245,2024,6,8,1970.08
usr_00246,2023,1,5,354.03
usr_00246,2023,2,4,364.19
usr_00246,2023,3,7,176.23
usr_00246,2023,4,2,49.09
usr_00246,2023,5,5,118.62
usr_00246,2023,6,1,108.89
usr_00246,2023,7,3,477.22
usr_00246,2023,8,3,191.76
usr_00246,2023,9,7,357.52
usr_00246,2023,11,0,0.0
usr_00246,2024,4,0,0.0
usr_00247,2023,1,6,1151.21
usr_00247,2023,2,9,838.12
usr_00247,2023,3,9,278.16
usr_00247,2023,4,12,1367.43
usr_00247,2023,5,15,1425.74
usr_00247,2023,6,13,1221.06
usr_00247,2023,7,9,830.25
usr_00247,2023,8,11,607.58
usr_00247,2023,9,11,246.89
usr_00247,2023,10,12,790.83
usr_00247,2023,11,15,395.69
usr_00247,2023,12,15,313.2
usr_00247,2024,1,18,915.99
usr_00247,2024,2,14,1643.29
usr_00247,2024,3,15,1922.67
usr_00247,2024,4,19,966.07
usr_00247,2024,5,15,1295.5
usr_00247,2024,6,8,1330.75
usr_00248,2023,1,7,142.44
usr_00248,2023,2,5,354.51
usr_00248,2023,3,4,229.66
usr_00248,2023,4,3,1393.11
usr_00248,2023,5,9,922.69
usr_00248,2023,6,1,1423.84
usr_00248,2023,7,6,814.29
usr_00248,2023,8,6,1058.89
usr_00248,2023,9,12,742.6
usr_00248,2023,10,5,1234.8
usr_00248,2023,11,4,1222.25
usr_00248,2023,12,9,1307.33
usr_00248,2024,1,7,833.3
usr_00248,2024,2,3,543.55
usr_00248,2024,3,3,495.36
usr_00248,2024,4,2,334.44
usr_00248,2024,5,1,81.84
usr_00249,2023,1,14,1623.8
usr_00249,2023,2,16,956.22
usr_00249,2023,3,11,800.93
usr_00249,2023,4,12,504.27
usr_00249,2023,5,10,1841.85
usr_00249,2023,6,8,756.15
usr_00249,2023,7,5,634.66
usr_00249,2023,8,19,1501.53
usr_00249,2023,9,19,1454.37
usr_00249,2023,10,13,1359.12
usr_00249,2023,11,5,1829.98
usr_00249,2023,12,15,1214.25
usr_00249,2024,1,14,687.49
usr_00249,2024,2,6,1474.79
usr_00249,2024,3,19,1187.39
usr_00249,2024,4,12,1273.84
usr_00249,2024,5,19,1593.01
usr_00249,2024,6,10,1502.36
usr_00250,2023,1,14,1341.02
usr_00250,2023,2,11,913.32
usr_00250,2023,3,10,222.83
usr_00250,2023,4,14,966.34
usr_00250,2023,5,6,741.97
usr_00250,2023,6,11,467.9
usr_00250,2023,7,14,578.88
usr_00250,2023,8,8,1368.23
usr_00250,2023,9,5,304.78
usr_00250,2023,10,5,885.76
usr_00250,2023,11,7,189.05
usr_00250,2023,12,5,766.78
usr_00250,2024,1,2,221.42
usr_00250,2024,2,4,539.16
usr_00250,2024,3,5,516.94
usr_00250,2024,4,2,168.9
usr_00250,2024,5,1,210.19
usr_00250,2024,6,0,0.0
usr_00251,2023,1,13,1189.75
usr_00251,2023,2,3,1072.49
usr_00251,2023,3,9,1450.09
usr_00251,2023,4,14,447.9
usr_00251,2023,5,6,509.44
usr_00251,2023,6,11,962.34
usr_00251,2023,7,3,129.09
usr_00251,2023,8,9,57.51
usr_00251,2023,9,8,235.52
usr_00251,2023,10,1,423.6
usr_00251,2023,11,11,802.02
usr_00251,2023,12,11,1063.67
usr_00251,2024,1,2,820.34
usr_00251,2024,2,7,363.24
usr_00251,2024,3,5,496.75
usr_00251,2024,4,3,331.64
usr_00252,2023,1,2,51.87
usr_00252,2023,2,1,816.02
usr_00252,2023,3,8,1465.99
usr_00252,2023,4,2,57.98
usr_00252,2023,5,6,402.91
usr_00252,2023,6,11,1452.95
usr_00252,2023,7,8,89.56
usr_00252,2023,8,6,89.06
usr_00252,2023,9,1,1480.73
usr_00252,2023,10,8,1470.67
usr_00252,2023,11,12,749.92
usr_00252,2023,12,4,172.64
usr_00252,2024,1,2,676.15
usr_00252,2024,2,4,243.55
usr_00252,2024,3,4,597.6
usr_00252,2024,4,2,15.11
usr_00252,2024,5,1,52.12
usr_00252,2024,6,0,0.0
usr_00253,2023,1,3,1120.87
usr_00253,2023,2,2,1336.18
usr_00253,2023,3,4,1007.25
usr_00253,2023,4,13,336.22
usr_00253,2023,5,6,386.44
usr_00253,2023,6,2,1444.84
usr_00253,2023,7,14,603.78
usr_00253,2023,8,14,522.4
usr_00253,2023,9,6,472.95
usr_00253,2023,10,8,1470.51
usr_00253,2023,11,5,585.26
usr_00253,2023,12,3,593.46
usr_00253,2024,2,1,149.13
usr_00253,2024,3,6,282.19
usr_00253,2024,4,2,87.43
usr_00253,2024,5,1,65.64
usr_00254,2023,1,13,1423.71
usr_00254,2023,2,11,669.17
usr_00254,2023,3,1,1014.75
usr_00254,2023,4,10,364.72
usr_00254,2023,5,9,818.25
usr_00254,2023,6,5,1205.15
usr_00254,2023,7,6,380.23
usr_00254,2023,8,7,1490.53
usr_00254,2023,9,6,1436.04
usr_00254,2023,10,2,1223.12
usr_00254,2023,11,4,1202.63
usr_00254,2023,12,10,310.45
usr_00254,2024,1,10,843.59
usr_00254,2024,2,5,665.44
usr_00254,2024,3,1,137.92
usr_00254,2024,4,1,154.64
usr_00255,2023,1,14,803.78
usr_00255,2023,2,12,622.87
usr_00255,2023,3,16,811.03
usr_00255,2023,4,5,661.01
usr_00255,2023,5,17,312.14
usr_00255,2023,6,13,686.94
usr_00255,2023,7,10,1354.55
usr_00255,2023,8,5,1222.74
usr_00255,2023,9,7,465.2
usr_00255,2023,10,10,1924.26
usr_00255,2023,11,13,1422.4
usr_00255,2023,12,13,1156.43
usr_00255,2024,1,16,1813.48
usr_00255,2024,2,17,888.88
usr_00255,2024,3,11,613.8
usr_00255,2024,4,15,1373.34
usr_00255,2024,5,16,212.21
usr_00255,2024,6,10,1919.95
usr_00256,2023,1,2,498.9
usr_00256,2023,2,3,165.39
usr_00256,2023,3,6,427.12
usr_00256,2023,4,4,159.25
usr_00256,2023,5,7,336.14
usr_00256,2023,6,4,73.93
usr_00256,2023,7,7,161.61
usr_00256,2023,8,3,341.62
usr_00256,2023,9,4,124.04
usr_00256,2023,11,0,0.0
usr_00256,2024,3,0,0.0
usr_00257,2023,1,2,1106.03
usr_00257,2023,2,5,859.8
usr_00257,2023,3,9,1115.32
usr_00257,2023,4,1,888.9
usr_00257,2023,5,14,1222.64
usr_00257,2023,6,2,1290.92
usr_00257,2023,7,11,1434.06
usr_00257,2023,8,7,289.92
usr_00257,2023,9,3,900.21
usr_00257,2023,10,5,877.55
usr_00257,2023,11,7,1207.16
usr_00257,2024,1,10,246.59
usr_00257,2024,2,4,48.01
usr_00257,2024,3,3,344.31
usr_00257,2024,4,1,328.35
usr_00257,2024,5,1,145.85
usr_00257,2024,6,0,0.0
usr_00258,2023,1,3,461.94
usr_00258,2023,2,5,136.84
usr_00258,2023,3,3,223.84
usr_00258,2023,4,3,184.85
usr_00258,2023,5,5,42.97
usr_00258,2023,6,1,137.69
usr_00258,2023,7,3,169.22
usr_00258,2023,8,3,332.83
usr_00258,2023,9,2,268.05
usr_00258,2024,3,0,0.0
usr_00259,2023,1,10,210.15
usr_00259,2023,2,10,1967.97
usr_00259,2023,3,18,924.19
usr_00259,2023,4,14,1178.78
usr_00259,2023,5,5,512.57
usr_00259,2023,6,5,1322.05
usr_00259,2023,7,13,1616.73
usr_00259,2023,8,12,1385.74
usr_00259,2023,9,19,1667.48
usr_00259,2023,10,14,322.87
usr_00259,2023,11,18,1488.06
usr_00259,2023,12,15,695.29
usr_00259,2024,1,7,584.93
usr_00259,2024,2,7,556.65
usr_00259,2024,3,7,444.13
usr_00259,2024,4,12,1386.71
usr_00259,2024,5,15,248.4
usr_00259,2024,6,6,774.72
usr_00260,2023,1,16,745.39
usr_00260,2023,2,19,599.72
usr_00260,2023,3,16,872.94
usr_00260,2023,4,7,1290.53
usr_00260,2023,5,13,856.24
usr_00260,2023,6,16,1326.75
usr_00260,2023,7,17,1723.69
usr_00260,2023,8,12,1224.28
usr_00260,2023,9,6,1466.46
usr_00260,2023,10,9,1676.12
usr_00260,2023,11,5,1976.96
usr_00260,2023,12,11,1782.37
usr_00260,2024,1,5,1616.16
usr_00260,2024,2,7,1281.71
usr_00260,2024,3,14,1125.09
usr_00260,2024,4,13,1736.14
usr_00260,2024,5,10,1167.87
usr_00260,2024,6,14,287.95
usr_00261,2023,1,10,1481.13
usr_00261,2023,2,18,291.72
usr_00261,2023,3,16,1688.0
usr_00261,2023,4,18,1184.03
usr_00261,2023,5,8,1212.37
usr_00261,2023,6,5,298.26
usr_00261,2023,7,19,1332.04
usr_00261,2023,8,9,1843.24
usr_00261,2023,9,15,1748.04
usr_00261,2023,10,10,1853.05
usr_00261,2023,11,10,630.97
usr_00261,2023,12,5,1477.75
usr_00261,2024,1,8,906.35
usr_00261,2024,2,16,1382.16
usr_00261,2024,3,13,1531.59
usr_00261,2024,4,14,1493.59
usr_00261,2024,5,5,484.85
usr_00261,2024,6,6,438.91
usr_00262,2023,1,2,400.73
usr_00262,2023,2,7,67.19
usr_00262,2023,3,3,101.74
usr_00262,2023,4,5,190.51
usr_00262,2023,5,2,416.18
usr_00262,2023,6,2,80.78
usr_00262,2023,7,4,492.11
usr_00262,2023,8,5,346.66
usr_00262,2023,9,1,454.85
usr_00262,2024,5,0,0.0
usr_00263,2023,1,6,910.23
usr_00263,2023,2,8,704.07
usr_00263,2023,3,10,924.51
usr_00263,2023,4,15,760.5
usr_00263,2023,5,14,510.52
usr_00263,2023,6,17,1947.5
usr_00263,2023,7,18,1025.45
usr_00263,2023,8,15,285.47
usr_00263,2023,9,9,266.33
usr_00263,2023,10,12,1874.44
usr_00263,2023,11,10,1515.28
usr_00263,2023,12,13,1942.48
usr_00263,2024,1,10,971.76
usr_00263,2024,2,7,967.44
usr_00263,2024,3,9,580.78
usr_00263,2024,4,6,850.11
usr_00263,2024,5,18,1384.34
usr_00263,2024,6,13,1823.12
usr_00264,2023,1,6,757.97
usr_00264,2023,2,1,1357.78
usr_00264,2023,3,2,842.88
usr_00264,2023,4,7,1322.99
usr_00264,2023,5,4,128.94
usr_00264,2023,6,6,828.4
usr_00264,2023,7,5,542.73
usr_00264,2023,8,11,433.26
usr_00264,2023,9,7,238.62
usr_00264,2023,10,2,278.59
usr_00264,2023,11,1,1431.77
usr_00264,2023,12,8,669.7
usr_00264,2024,1,6,446.52
usr_00264,2024,2,7,149.9
usr_00264,2024,3,4,198.7
usr_00264,2024,4,1,219.01
usr_00264,2024,5,1,171.56
usr_00264,2024,6,0,0.0
usr_00265,2023,1,18,504.99
usr_00265,2023,2,17,1844.9
usr_00265,2023,3,16,1865.81
usr_00265,2023,4,12,1712.61
usr_00265,2023,5,9,1165.22
usr_00265,2023,6,6,1187.06
usr_00265,2023,7,17,462.61
usr_00265,2023,8,5,1922.99
usr_00265,2023,9,6,966.44
usr_00265,2023,10,11,841.35
usr_00265,2023,11,10,882.08
usr_00265,2023,12,14,312.87
usr_00265,2024,1,19,414.31
usr_00265,2024,2,8,1188.94
usr_00265,2024,3,16,431.37
usr_00265,2024,4,12,603.62
usr_00265,2024,5,5,669.46
usr_00265,2024,6,8,588.96
usr_00266,2023,1,1,1290.38
usr_00266,2023,2,14,615.38
usr_00266,2023,3,13,513.15
usr_00266,2023,4,9,1165.54
usr_00266,2023,5,14,829.16
usr_00266,2023,6,5,515.89
usr_00266,2023,7,4,797.28
usr_00266,2023,8,4,69.83
usr_00266,2023,9,8,1441.13
usr_00266,2023,10,11,904.28
usr_00266,2023,11,9,356.63
usr_00266,2023,12,10,987.38
usr_00266,2024,1,8,138.22
usr_00266,2024,2,1,590.81
usr_00266,2024,3,3,556.58
usr_00266,2024,4,2,388.99
usr_00266,2024,5,0,105.76
usr_00267,2023,1,6,1547.75
usr_00267,2023,2,12,1986.77
usr_00267,2023,3,7,490.74
usr_00267,2023,4,9,1872.09
usr_00267,2023,5,13,1698.51
usr_00267,2023,6,13,1487.89
usr_00267,2023,7,14,441.57
usr_00267,2023,8,18,981.47
usr_00267,2023,9,5,361.13
usr_00267,2023,10,12,602.74
usr_00267,2023,11,10,1849.42
usr_00267,2023,12,10,1674.1
usr_00267,2024,1,18,1485.1
usr_00267,2024,2,16,287.06
usr_00267,2024,3,7,1377.0
usr_00267,2024,4,16,864.96
usr_00267,2024,5,14,1050.84
usr_00267,2024,6,10,631.87
usr_00268,2023,1,12,953.1
usr_00268,2023,2,6,1920.47
usr_00268,2023,3,14,1169.27
usr_00268,2023,4,12,1652.6
usr_00268,2023,5,15,404.31
usr_00268,2023,6,10,1067.8
usr_00268,2023,7,14,1230.38
usr_00268,2023,8,16,1831.19
usr_00268,2023,9,5,1915.01
usr_00268,2023,10,10,583.02
usr_00268,2023,11,5,524.35
usr_00268,2023,12,19,1276.54
usr_00268,2024,1,16,519.2
usr_00268,2024,2,19,836.25
usr_00268,2024,3,17,1029.54
usr_00268,2024,4,10,1138.48
usr_00268,2024,5,10,1064.26
usr_00268,2024,6,11,964.2
usr_00269,2023,1,2,256.42
usr_00269,2023,2,2,279.56
usr_00269,2023,3,7,386.72
usr_00269,2023,4,3,397.3
usr_00269,2023,5,3,139.52
usr_00269,2023,6,6,88.76
usr_00269,2023,7,1,20.61
usr_00269,2023,8,2,499.99
usr_00269,2023,9,7,383.49
usr_00269,2023,10,0,0.0
usr_00269,2024,4,0,0.0
usr_00270,2023,1,10,1158.55
usr_00270,2023,2,11,1524.02
usr_00270,2023,3,10,1726.9
usr_00270,2023,4,19,1318.73
usr_00270,2023,5,5,1285.74
usr_00270,2023,6,13,1181.32
usr_00270,2023,7,9,1456.93
usr_00270,2023,8,5,1489.41
usr_00270,2023,9,16,1766.7
usr_00270,2023,10,12,1410.39
usr_00270,2023,11,18,235.45
usr_00270,2023,12,10,306.49
usr_00270,2024,1,13,1031.79
usr_00270,2024,2,10,500.37
usr_00270,2024,3,9,614.38
usr_00270,2024,4,7,1604.92
usr_00270,2024,5,15,889.29
usr_00270,2024,6,16,510.26
usr_00271,2023,1,16,904.3
usr_00271,2023,2,6,281.98
usr_00271,2023,3,8,1930.76
usr_00271,2023,4,10,1113.51
usr_00271,2023,5,10,432.68
usr_00271,2023,6,17,682.54
usr_00271,2023,7,11,890.39
usr_00271,2023,8,19,1367.13
usr_00271,2023,9,8,1191.42
usr_00271,2023,10,19,749.62
usr_00271,2023,11,12,298.35
usr_00271,2023,12,12,402.27
usr_00271,2024,1,15,1791.58
usr_00271,2024,2,5,1408.3
usr_00271,2024,3,15,598.09
usr_00271,2024,4,9,1429.54
usr_00271,2024,5,18,738.45
usr_00271,2024,6,18,778.81
usr_00272,2023,1,2,457.88
usr_00272,2023,2,7,153.65
usr_00272,2023,3,1,225.6
usr_00272,2023,4,1,154.92
usr_00272,2023,5,7,27.95
usr_00272,2023,6,7,320.6
usr_00272,2023,7,1,488.57
usr_00272,2023,8,7,328.56
usr_00272,2023,9,1,47.07
usr_00272,2023,11,0,0.0
usr_00272,2024,2,0,0.0
usr_00272,2024,3,0,0.0
usr_00273,2023,1,19,1623.17
usr_00273,2023,2,11,879.31
usr_00273,2023,3,13,462.3
usr_00273,2023,4,14,1312.38
usr_00273,2023,5,19,990.89
usr_00273,2023,6,5,1830.31
usr_00273,2023,7,10,1678.15
usr_00273,2023,8,5,1309.16
usr_00273,2023,9,17,1798.32
usr_00273,2023,10,14,1466.67
usr_00273,2023,11,9,928.01
usr_00273,2023,12,11,1996.68
usr_00273,2024,1,13,1972.14
usr_00273,2024,2,5,1232.95
usr_00273,2024,3,12,1815.18
usr_00273,2024,4,5,1601.49
usr_00273,2024,5,19,317.33
usr_00273,2024,6,10,1813.81
usr_00274,2023,1,5,1126.24
usr_00274,2023,2,2,652.13
usr_00274,2023,3,10,634.7
usr_00274,2023,4,13,475.98
usr_00274,2023,5,12,1043.01
usr_00274,2023,6,3,1274.61
usr_00274,2023,7,11,513.83
usr_00274,2023,8,5,204.41
usr_00274,2023,9,11,250.19
usr_00274,2023,10,14,130.08
usr_00274,2023,11,6,1424.16
usr_00274,2023,12,7,106.72
usr_00274,2024,1,9,930.55
usr_00274,2024,2,4,628.14
usr_00274,2024,3,3,589.43
usr_00274,2024,4,2,64.32
usr_00274,2024,5,1,7.9
usr_00275,2023,1,12,255.66
usr_00275,2023,2,15,788.88
usr_00275,2023,3,18,1468.6
usr_00275,2023,4,16,656.99
usr_00275,2023,5,15,314.8
usr_00275,2023,6,10,770.84
usr_00275,2023,7,10,1460.46
usr_00275,2023,8,15,600.4
usr_00275,2023,9,17,1150.82
usr_00275,2023,10,19,585.66
usr_00275,2023,11,5,1571.17
usr_00275,2023,12,8,1597.53
usr_00275,2024,1,16,456.3
usr_00275,2024,2,11,960.88
usr_00275,2024,3,13,1984.68
usr_00275,2024,4,18,1883.36
usr_00275,2024,5,14,461.63
usr_00275,2024,6,14,1588.89
usr_00276,2023,1,11,1338.52
usr_00276,2023,2,14,1985.47
usr_00276,2023,3,12,512.97
usr_00276,2023,4,16,922.83
usr_00276,2023,5,19,1042.39
usr_00276,2023,6,5,677.66
usr_00276,2023,7,12,1934.58
usr_00276,2023,8,8,1951.23
usr_00276,2023,9,18,1994.46
usr_00276,2023,10,14,1013.03
usr_00276,2023,11,15,1731.32
usr_00276,2023,12,16,1701.93
usr_00276,2024,1,5,1095.11
usr_00276,2024,2,10,873.28
usr_00276,2024,3,15,863.52
usr_00276,2024,4,5,962.82
usr_00276,2024,5,5,935.04
usr_00276,2024,6,19,645.18
usr_00277,2023,1,8,771.99
usr_00277,2023,2,15,400.49
usr_00277,2023,3,17,1239.76
usr_00277,2023,4,19,1150.83
usr_00277,2023,5,7,1194.58
usr_00277,2023,6,18,969.36
usr_00277,2023,7,14,1117.05
usr_00277,2023,8,7,1033.43
usr_00277,2023,9,7,871.45
usr_00277,2023,10,10,982.68
usr_00277,2023,11,14,1602.81
usr_00277,2023,12,15,624.39
usr_00277,2024,1,11,692.64
usr_00277,2024,2,16,1171.85
usr_00277,2024,3,5,1695.59
usr_00277,2024,4,16,988.02
usr_00277,2024,5,16,553.02
usr_00277,2024,6,13,302.21
usr_00278,2023,1,17,1741.91
usr_00278,2023,2,19,412.18
usr_00278,2023,3,10,678.71
usr_00278,2023,4,18,473.66
usr_00278,2023,5,14,1378.88
usr_00278,2023,6,17,801.9
usr_00278,2023,7,11,633.67
usr_00278,2023,8,6,914.01
usr_00278,2023,9,17,1529.26
usr_00278,2023,10,5,365.36
usr_00278,2023,11,11,992.91
usr_00278,2023,12,13,1024.12
usr_00278,2024,1,12,1669.24
usr_00278,2024,2,14,1616.2
usr_00278,2024,3,18,1249.01
usr_00278,2024,4,5,1360.31
usr_00278,2024,5,13,718.09
usr_00278,2024,6,13,1742.33
usr_00279,2023,1,17,1825.07
usr_00279,2023,2,13,964.08
usr_00279,2023,3,17,1836.2
usr_00279,2023,4,13,250.38
usr_00279,2023,5,6,826.16
usr_00279,2023,6,11,832.6
usr_00279,2023,7,13,1895.72
usr_00279,2023,8,16,706.18
usr_00279,2023,9,8,1342.69
usr_00279,2023,10,9,1509.6
usr_00279,2023,11,5,879.45
usr_00279,2023,12,8,1444.55
usr_00279,2024,1,19,293.99
usr_00279,2024,2,8,358.7
usr_00279,2024,3,6,1914.72
usr_00279,2024,4,9,969.69
usr_00279,2024,5,15,560.87
usr_00279,2024,6,11,562.8
usr_00280,2023,1,13,1156.82
usr_00280,2023,2,3,782.13
usr_00280,2023,3,5,373.33
usr_00280,2023,4,4,1449.44
usr_00280,2023,5,6,1055.05
usr_00280,2023,6,13,833.87
usr_00280,2023,7,12,396.61
usr_00280,2023,8,6,775.82
usr_00280,2023,9,10,306.43
usr_00280,2023,10,12,970.52
usr_00280,2023,11,6,1116.23
usr_00280,2024,1,2,325.84
usr_00280,2024,2,8,715.32
usr_00280,2024,3,1,248.62
usr_00280,2024,4,2,109.73
usr_00280,2024,5,1,153.65
usr_00281,2023,1,16,439.3
usr_00281,2023,2,17,1462.53
usr_00281,2023,3,13,651.23
usr_00281,2023,4,17,773.1
usr_00281,2023,5,13,1197.36
usr_00281,2023,6,10,1951.05
usr_00281,2023,7,14,1020.25
usr_00281,2023,8,15,1240.47
usr_00281,2023,9,14,771.6
usr_00281,2023,10,11,1978.17
usr_00281,2023,11,8,572.33
usr_00281,2023,12,18,463.86
usr_00281,2024,1,16,1647.83
usr_00281,2024,2,13,1940.88
usr_00281,2024,3,7,1434.78
usr_00281,2024,4,10,1447.72
usr_00281,2024,5,6,1286.52
usr_00281,2024,6,11,669.32
usr_00282,2023,1,5,1124.97
usr_00282,2023,2,5,1320.53
usr_00282,2023,3,5,439.8
usr_00282,2023,4,11,919.81
usr_00282,2023,5,1,205.25
usr_00282,2023,6,1,785.42
usr_00282,2023,7,4,465.22
usr_00282,2023,8,7,1069.62
usr_00282,2023,9,4,843.15
usr_00282,2023,10,10,892.8
usr_00282,2023,11,12,751.0
usr_00282,2023,12,0,1057.5
usr_00282,2024,1,2,295.02
usr_00282,2024,2,6,661.61
usr_00282,2024,3,5,414.12
usr_00282,2024,4,3,68.98
usr_00282,2024,6,0,0.0
usr_00283,2023,1,11,1449.59
usr_00283,2023,2,17,278.0
usr_00283,2023,3,5,670.36
usr_00283,2023,4,17,1175.5
usr_00283,2023,5,6,422.66
usr_00283,2023,6,5,1599.01
usr_00283,2023,7,14,1946.93
usr_00283,2023,8,12,692.06
usr_00283,2023,9,19,252.94
usr_00283,2023,10,6,1475.26
usr_00283,2023,11,9,307.64
usr_00283,2023,12,14,736.46
usr_00283,2024,1,10,594.82
usr_00283,2024,2,8,1386.37
usr_00283,2024,3,15,1163.89
usr_00283,2024,4,11,385.65
usr_00283,2024,5,18,469.44
usr_00283,2024,6,18,1380.59
usr_00284,2023,1,10,333.28
usr_00284,2023,2,16,749.12
usr_00284,2023,3,19,846.15
usr_00284,2023,4,15,1901.3
usr_00284,2023,5,14,1392.84
usr_00284,2023,6,12,537.66
usr_00284,2023,7,19,1313.86
usr_00284,2023,8,19,1116.24
usr_00284,2023,9,17,851.91
usr_00284,2023,10,19,453.78
usr_00284,2023,11,19,939.67
usr_00284,2023,12,11,1820.87
usr_00284,2024,1,18,1964.69
usr_00284,2024,2,15,291.72
usr_00284,2024,3,18,1873.58
usr_00284,2024,4,9,1372.91
usr_00284,2024,5,11,909.7
usr_00284,2024,6,17,1236.65
usr_00285,2023,1,12,330.97
usr_00285,2023,2,4,688.55
usr_00285,2023,3,3,56.89
usr_00285,2023,4,4,479.28
usr_00285,2023,5,10,858.08
usr_00285,2023,6,11,297.43
usr_00285,2023,7,1,953.15
usr_00285,2023,8,1,361.35
usr_00285,2023,9,5,381.83
usr_00285,2023,10,1,953.13
usr_00285,2023,11,4,293.15
usr_00285,2023,12,9,924.21
usr_00285,2024,1,4,584.43
usr_00285,2024,2,4,243.42
usr_00285,2024,3,3,618.72
usr_00286,2023,1,13,571.99
usr_00286,2023,2,6,201.97
usr_00286,2023,3,4,1414.56
usr_00286,2023,4,10,426.19
usr_00286,2023,5,2,1052.11
usr_00286,2023,6,13,283.11
usr_00286,2023,7,10,1230.49
usr_00286,2023,8,10,1280.26
usr_00286,2023,9,8,176.56
usr_00286,2023,10,6,973.64
usr_00286,2023,11,1,267.53
usr_00286,2023,12,6,62.17
usr_00286,2024,1,5,868.31
usr_00286,2024,2,5,744.93
usr_00286,2024,3,5,635.12
usr_00286,2024,4,1,204.07
usr_00286,2024,5,1,92.29
usr_00287,2023,1,13,342.88
usr_00287,2023,2,12,1423.36
usr_00287,2023,3,14,1015.89
usr_00287,2023,4,7,863.71
usr_00287,2023,5,13,1418.98
usr_00287,2023,6,4,1302.75
usr_00287,2023,7,2,130.48
usr_00287,2023,8,2,246.22
usr_00287,2023,9,5,744.75
usr_00287,2023,10,3,1430.5
usr_00287,2023,11,4,861.02
usr_00287,2023,12,0,399.87
usr_00287,2024,1,9,863.75
usr_00287,2024,3,4,559.47
usr_00287,2024,5,1,151.69
usr_00288,2023,1,6,1079.31
usr_00288,2023,2,5,957.1
usr_00288,2023,3,5,333.17
usr_00288,2023,4,9,1423.74
usr_00288,2023,5,4,649.11
usr_00288,2023,6,7,756.31
usr_00288,2023,7,4,611.17
usr_00288,2023,8,13,1445.07
usr_00288,2023,9,11,908.02
usr_00288,2023,10,1,579.01
usr_00288,2023,11,9,868.71
usr_00288,2023,12,10,45.51
usr_00288,2024,1,3,960.18
usr_00288,2024,2,6,449.13
usr_00288,2024,3,3,75.47
usr_00288,2024,5,1,186.53
usr_00289,2023,1,7,1468.1
usr_00289,2023,2,5,1053.67
usr_00289,2023,3,8,620.18
usr_00289,2023,4,6,1367.87
usr_00289,2023,5,11,1069.43
usr_00289,2023,6,11,903.55
usr_00289,2023,7,14,886.85
usr_00289,2023,8,6,1078.96
usr_00289,2023,9,5,1328.83
usr_00289,2023,10,2,387.91
usr_00289,2023,11,10,838.96
usr_00289,2023,12,7,1245.95
usr_00289,2024,1,8,203.72
usr_00289,2024,2,0,381.63
usr_00289,2024,5,1,217.32
usr_00290,2023,1,4,494.64
usr_00290,2023,2,5,311.48
usr_00290,2023,3,2,47.69
usr_00290,2023,4,5,71.7
usr_00290,2023,5,5,411.14
usr_00290,2023,6,7,94.76
usr_00290,2023,7,7,236.73
usr_00290,2023,8,2,176.18
usr_00290,2023,9,1,41.9
usr_00290,2023,12,0,0.0
usr_00290,2024,2,0,0.0
usr_00290,2024,6,0,0.0
usr_00291,2023,1,11,1506.3
usr_00291,2023,2,16,1458.53
usr_00291,2023,3,12,667.93
